congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,P000601,Palazzo,MS,4,Republican,138,0.9637681159420289,0.957646,41.2
115,house,P000601,Palazzo,MS,4,R,92,0.9565217391304348,0.95348818,41.2
116,house,P000601,Palazzo,MS,4,R,46,0.9782608695652174,0.96596164,41.2
0,house,P000604,Payne,NJ,10,Democrat,126,0.0873015873015873,0.09482294,-72.4
115,house,P000604,Payne,NJ,10,D,87,0.11494252873563218,0.12493285,-72.4
116,house,P000604,Payne,NJ,10,D,39,0.02564102564102564,0.02765468,-72.4
0,house,P000605,Perry,PA,10,Republican,141,0.8865248226950354,0.81742478,8.9
115,house,P000605,Perry,PA,4,R,95,0.8526315789473684,0.93069518,21.5
116,house,P000605,Perry,PA,10,R,46,0.9565217391304348,0.58349678,8.9
0,house,P000606,Pittenger,NC,9,Republican,91,0.978021978021978,0.87321864,11.6
115,house,P000606,Pittenger,NC,9,R,91,0.978021978021978,0.87321864,11.6
0,house,P000607,Pocan,WI,2,Democrat,133,0.09774436090225563,0.15415418,-36.8
115,house,P000607,Pocan,WI,2,D,86,0.12790697674418605,0.22040846,-36.8
116,house,P000607,Pocan,WI,2,D,47,0.0425531914893617,0.03292294,-36.8
0,house,P000608,Peters,CA,52,Democrat,141,0.24113475177304963,0.21059756,-22.5
115,house,P000608,Peters,CA,52,D,94,0.35106382978723405,0.29378561,-22.5
116,house,P000608,Peters,CA,52,D,47,0.02127659574468085,0.04422146,-22.5
0,house,P000609,Palmer,AL,6,Republican,141,0.9361702127659575,0.96303348,44.7
115,house,P000609,Palmer,AL,6,R,94,0.925531914893617,0.96001532999999994,44.7
116,house,P000609,Palmer,AL,6,R,47,0.9574468085106383,0.96906978,44.7
0,house,P000611,Poliquin,ME,2,Republican,95,0.968421052631579,0.85950077,10.3
115,house,P000611,Poliquin,ME,2,R,95,0.968421052631579,0.85950077,10.3
0,house,P000613,Panetta,CA,20,Democrat,143,0.20279720279720279,0.13310428,-47.2
115,house,P000613,Panetta,CA,20,D,96,0.28125,0.18425052,-47.2
116,house,P000613,Panetta,CA,20,D,47,0.0425531914893617,0.02863537,-47.2
0,house,P000614,Pappas,NH,1,Democrat,47,0.0425531914893617,0.2825291,1.6
116,house,P000614,Pappas,NH,1,D,47,0.0425531914893617,0.2825291,1.6
0,house,P000615,Pence,IN,6,Republican,46,1,0.96757186,40.3
116,house,P000615,Pence,IN,6,R,46,1,0.96757186,40.3
0,house,P000616,Phillips,MN,3,Democrat,47,0.0425531914893617,0.0852103,-9.4
116,house,P000616,Phillips,MN,3,D,47,0.0425531914893617,0.0852103,-9.4
0,house,P000617,Pressley,MA,7,Democrat,47,0.06382978723404255,0.02297226,-72.2
116,house,P000617,Pressley,MA,7,D,47,0.06382978723404255,0.02297226,-72.2
0,house,P000618,Porter,CA,45,Democrat,47,0.0425531914893617,0.12397529,-5.4
116,house,P000618,Porter,CA,45,D,47,0.0425531914893617,0.12397529,-5.4
0,house,Q000023,Quigley,IL,5,Democrat,139,0.17266187050359713,0.13224696,-46.6
115,house,Q000023,Quigley,IL,5,D,93,0.23655913978494625,0.18308451,-46.6
116,house,Q000023,Quigley,IL,5,D,46,0.043478260869565216,0.02946671,-46.6
0,house,R000395,Rogers,KY,5,Republican,136,0.9779411764705882,0.95414975,62.1
115,house,R000395,Rogers,KY,5,R,89,0.9887640449438202,0.94316321,62.1
116,house,R000395,Rogers,KY,5,R,47,0.9574468085106383,0.97495407,62.1
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.8421052631578947,0.65805207,-1.7
115,house,R000409,Rohrabacher,CA,48,R,95,0.8421052631578947,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.7078651685393258,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.7078651685393258,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,141,0.11347517730496454,0.10959002,-69.4
115,house,R000486,Roybal-Allard,CA,40,D,94,0.1595744680851064,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,47,0.02127659574468085,0.02334747,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.9789473684210527,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.9789473684210527,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,116,0.11206896551724138,0.1331966,-54
115,house,R000515,Rush,IL,1,D,71,0.15492957746478872,0.20004953,-54
116,house,R000515,Rush,IL,1,D,45,0.044444444444444446,0.02771753,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.9545454545454546,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.9545454545454546,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,141,0.9716312056737588,0.95062433,33
115,house,R000575,Rogers,AL,3,R,96,0.9583333333333334,0.94868333,33
116,house,R000575,Rogers,AL,3,R,45,1,0.95476513,33
0,house,R000576,Ruppersberger,MD,2,Democrat,142,0.21830985915492956,0.2016647,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.30526315789473685,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,47,0.0425531914893617,0.04194833,-24.4
0,house,R000577,Ryan,OH,13,Democrat,131,0.183206106870229,0.4321775,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.23157894736842105,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,36,0.05555555555555555,0.11493211,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.9247311827956989,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.9247311827956989,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.9468085106382979,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.9468085106382979,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,142,0.9647887323943662,0.95652453,57
115,house,R000582,Roe,TN,1,R,96,0.9583333333333334,0.94844087,57
116,house,R000582,Roe,TN,1,R,46,0.9782608695652174,0.97339478,57
0,house,R000583,Rooney,FL,17,Republican,88,0.9772727272727273,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.9772727272727273,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,137,0.9343065693430657,0.86020407,14.8
115,house,R000585,Reed,NY,23,R,91,0.967032967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,46,0.8695652173913043,0.79162441,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.9438202247191011,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.9438202247191011,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,131,0.10687022900763359,0.11464478,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.14942528735632185,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,44,0.022727272727272728,0.02853759,-52.4
0,house,R000591,Roby,AL,2,Republican,141,0.9574468085106383,0.95084163,31.9
115,house,R000591,Roby,AL,2,R,95,0.9578947368421052,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,46,0.9565217391304348,0.9578633,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.9032258064516129,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.9032258064516129,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.9782608695652174,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.9782608695652174,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,140,0.9428571428571428,0.90653854,18.9
115,house,R000597,Rice,SC,7,R,95,0.9473684210526315,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,45,0.9333333333333333,0.87708836,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.8854166666666666,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.8854166666666666,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,142,0.2605633802816901,0.36687318,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.3684210526315789,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,47,0.0425531914893617,0.08955437,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,140,0.9214285714285714,0.95897616,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.9052631578947369,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,45,0.9555555555555556,0.97162481,53.6
0,house,R000602,Rice,NY,4,Democrat,139,0.20863309352517986,0.3501599,-9.6
115,house,R000602,Rice,NY,4,D,93,0.3010752688172043,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,46,0.021739130434782608,0.08528743,-9.6
0,house,R000603,Rouzer,NC,7,Republican,141,0.9148936170212766,0.89454086,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.9148936170212766,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,47,0.9148936170212766,0.85543464,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.9368421052631579,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.9368421052631579,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,142,0.09859154929577464,0.16058203,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.1368421052631579,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,47,0.02127659574468085,0.03419248,-34.4
0,house,R000607,Rooney,FL,19,Republican,126,0.9047619047619048,0.93004823,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,33,0.7575757575757576,0.92599807,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172044,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,135,0.9777777777777777,0.94519416,28
115,house,R000609,Rutherford,FL,4,R,90,0.9888888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,45,0.9555555555555556,0.94362725,28
0,house,R000610,Reschenthaler,PA,14,Republican,47,0.9574468085106383,0.94689363,29
116,house,R000610,Reschenthaler,PA,14,R,47,0.9574468085106383,0.94689363,29
0,house,R000611,Riggleman,VA,5,Republican,47,0.9361702127659575,0.67365046,11.1
116,house,R000611,Riggleman,VA,5,R,47,0.9361702127659575,0.67365046,11.1
0,house,R000612,Rose,TN,6,Republican,47,0.9787234042553191,0.97114362,48.9
116,house,R000612,Rose,TN,6,R,47,0.9787234042553191,0.97114362,48.9
0,house,R000613,Rose,NY,11,Democrat,46,0.043478260869565216,0.62115675,9.8
116,house,R000613,Rose,NY,11,D,46,0.043478260869565216,0.62115675,9.8
0,house,R000614,Roy,TX,21,Republican,46,0.9130434782608695,0.63156039,10
116,house,R000614,Roy,TX,21,R,46,0.9130434782608695,0.63156039,10
0,house,R000616,Rouda,CA,48,Democrat,46,0.043478260869565216,0.19088702,-1.7
116,house,R000616,Rouda,CA,48,D,46,0.043478260869565216,0.19088702,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.7083333333333334,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.7083333333333334,0.88456487,13.1
0,house,S000185,Scott,VA,3,Democrat,142,0.14788732394366197,0.16903353,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,47,0.0425531914893617,0.03581892,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,134,0.8731343283582089,0.91835155,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,38,0.868421052631579,0.89999673,20.1
0,house,S000248,Serrano,NY,15,Democrat,143,0.1048951048951049,0.09560089,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.13541666666666666,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,47,0.0425531914893617,0.02169185,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.9787234042553191,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.9787234042553191,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,140,0.14285714285714285,0.14210402,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212765957446807,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,46,0.021739130434782608,0.03067532,-43.4
0,house,S000364,Shimkus,IL,15,Republican,140,0.9785714285714285,0.95599869,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.9893617021276596,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,46,0.9565217391304348,0.9692359,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.16666666666666666,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.16666666666666666,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,137,0.10948905109489052,0.13326193,-47.2
115,house,S000510,Smith,WA,9,D,90,0.14444444444444443,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,47,0.0425531914893617,0.02863537,-47.2
0,house,S000522,Smith,NJ,4,Republican,142,0.704225352112676,0.86246263,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,47,0.5106382978723404,0.7928236,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.9680851063829787,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.9680851063829787,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,143,0.08391608391608392,0.13643968,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.11458333333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,47,0.02127659574468085,0.02934404,-45.2
0,house,S001148,Simpson,ID,2,Republican,138,0.9710144927536232,0.93416706,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,47,0.9361702127659575,0.9288214,24.7
0,house,S001150,Schiff,CA,28,Democrat,143,0.16783216783216784,0.12915038,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.22916666666666666,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,47,0.0425531914893617,0.02777937,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.9893617021276596,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.9893617021276596,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,137,0.12408759124087591,0.14541344,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.16129032258064516,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,44,0.045454545454545456,0.03375467,-39.6
0,house,S001157,Scott,GA,13,Democrat,135,0.1925925925925926,0.13517098,-44.4
115,house,S001157,Scott,GA,13,D,89,0.2808988764044944,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,46,0.021739130434782608,0.03028501,-44.4
0,house,S001165,Sires,NJ,8,Democrat,139,0.17266187050359713,0.1267087,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.2391304347826087,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,47,0.0425531914893617,0.02648494,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,142,0.14084507042253522,0.17329461,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.18947368421052632,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,47,0.0425531914893617,0.03662643,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.23333333333333334,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.23333333333333334,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,140,0.9428571428571428,0.95599898,54.9
115,house,S001172,Smith,NE,3,R,95,0.9473684210526315,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,45,0.9333333333333333,0.97203159,54.9
0,house,S001175,Speier,CA,14,Democrat,131,0.1450381679389313,0.12641598,-58.7
115,house,S001175,Speier,CA,14,D,86,0.20930232558139536,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,45,0.022222222222222223,0.02647492,-58.7
0,house,S001176,Scalise,LA,1,Republican,122,0.9918032786885246,0.96414192,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,47,0.9787234042553191,0.96729894,42
0,house,S001180,Schrader,OR,5,Democrat,142,0.2323943661971831,0.45263404,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.3263157894736842,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,47,0.0425531914893617,0.1413463,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,143,0.9020979020979021,0.78064825,10
115,house,S001183,Schweikert,AZ,6,R,96,0.8958333333333334,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,47,0.9148936170212766,0.63023277,10
0,house,S001185,Sewell,AL,7,Democrat,140,0.20714285714285716,0.14160117,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.2903225806451613,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,47,0.0425531914893617,0.03091066,-41.2
0,house,S001187,Stivers,OH,15,Republican,135,0.9629629629629629,0.86809198,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,44,0.9090909090909091,0.80127414,15.4
0,house,S001189,Scott,GA,8,Republican,143,0.965034965034965,0.94572047,28.9
115,house,S001189,Scott,GA,8,R,96,0.9895833333333334,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,47,0.9148936170212766,0.94658517,28.9
0,house,S001190,Schneider,IL,10,Democrat,141,0.2765957446808511,0.17856347,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.39361702127659576,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,47,0.0425531914893617,0.03742198,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.6263736263736264,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,139,0.9568345323741008,0.84971445,14
115,house,S001192,Stewart,UT,2,R,92,0.9456521739130435,0.88999112,14
116,house,S001192,Stewart,UT,2,R,47,0.9787234042553191,0.77087501,14
0,house,S001193,Swalwell,CA,15,Democrat,131,0.17557251908396945,0.13956237,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.23655913978494625,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,38,0.02631578947368421,0.03595436,-45.7
0,house,S001195,Smith,MO,8,Republican,140,0.9357142857142857,0.95614922,54.4
115,house,S001195,Smith,MO,8,R,93,0.9139784946236559,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,47,0.9787234042553191,0.97307386,54.4
0,house,S001196,Stefanik,NY,21,Republican,143,0.7902097902097902,0.85057172,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.8958333333333334,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,47,0.574468085106383,0.76798121,13.9
0,house,S001199,Smucker,PA,11,Republican,140,0.9571428571428572,0.85008607,25.8
115,house,S001199,Smucker,PA,16,R,96,0.9583333333333334,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,44,0.9545454545454546,0.93028076,25.8
0,house,S001200,Soto,FL,9,Democrat,142,0.16901408450704225,0.31247636,-12.9
115,house,S001200,Soto,FL,9,D,96,0.22916666666666666,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,46,0.043478260869565216,0.06802836,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,140,0.24285714285714285,0.41038659,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.34408602150537637,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,47,0.0425531914893617,0.11526682,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,50,0.06,0.08225746,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.6666666666666666,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,47,0.02127659574468085,0.0383593,-28.2
0,house,S001206,Shalala,FL,27,Democrat,47,0.0425531914893617,0.04860058,-19.6
116,house,S001206,Shalala,FL,27,D,47,0.0425531914893617,0.04860058,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,47,0.0425531914893617,0.25976709,0.9
116,house,S001207,Sherrill,NJ,11,D,47,0.0425531914893617,0.25976709,0.9
0,house,S001208,Slotkin,MI,8,Democrat,47,0.0425531914893617,0.48757953,6.7
116,house,S001208,Slotkin,MI,8,D,47,0.0425531914893617,0.48757953,6.7
0,house,S001209,Spanberger,VA,7,Democrat,47,0.02127659574468085,0.47874305,6.5
116,house,S001209,Spanberger,VA,7,D,47,0.02127659574468085,0.47874305,6.5
0,house,S001210,Spano,FL,15,Republican,47,0.9148936170212766,0.63023277,10
116,house,S001210,Spano,FL,15,R,47,0.9148936170212766,0.63023277,10
0,house,S001211,Stanton,AZ,9,Democrat,47,0.0425531914893617,0.0555951,-16.3
116,house,S001211,Stanton,AZ,9,D,47,0.0425531914893617,0.0555951,-16.3
0,house,S001212,Stauber,MN,8,Republican,47,0.9361702127659575,0.81266978,15.6
116,house,S001212,Stauber,MN,8,R,47,0.9361702127659575,0.81266978,15.6
0,house,S001213,Steil,WI,1,Republican,47,0.9574468085106383,0.64237397,10.3
116,house,S001213,Steil,WI,1,R,47,0.9574468085106383,0.64237397,10.3
0,house,S001214,Steube,FL,17,Republican,47,0.9574468085106383,0.94064903,27.2
116,house,S001214,Steube,FL,17,R,47,0.9574468085106383,0.94064903,27.2
0,house,S001215,Stevens,MI,11,Democrat,47,0.0425531914893617,0.38835347,4.4
116,house,S001215,Stevens,MI,11,D,47,0.0425531914893617,0.38835347,4.4
0,house,S001216,Schrier,WA,8,Democrat,47,0.0425531914893617,0.16223847,-3
116,house,S001216,Schrier,WA,8,D,47,0.0425531914893617,0.16223847,-3
0,house,T000193,Thompson,MS,2,Democrat,135,0.1259259259259259,0.18512828,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.17582417582417584,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,44,0.022727272727272728,0.04071465,-28.5
0,house,T000238,Thornberry,TX,13,Republican,141,0.9716312056737588,0.95556564,63
115,house,T000238,Thornberry,TX,13,R,96,0.9791666666666666,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,45,0.9555555555555556,0.97403581,63
0,house,T000460,Thompson,CA,5,Democrat,140,0.15714285714285714,0.13232037,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.22580645161290322,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,47,0.02127659574468085,0.02945435,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.9827586206896551,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.9827586206896551,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,142,0.9647887323943662,0.72172856,7.3
115,house,T000463,Turner,OH,10,R,96,0.9583333333333334,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,46,0.9782608695652174,0.51579159,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.19318181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.19318181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,143,0.986013986013986,0.95274981,43.3
115,house,T000467,Thompson,PA,5,R,96,0.9895833333333334,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,47,0.9787234042553191,0.9682043,43.3
0,house,T000468,Titus,NV,1,Democrat,138,0.10869565217391304,0.17109263,-29
115,house,T000468,Titus,NV,1,D,92,0.15217391304347827,0.23736595,-29
116,house,T000468,Titus,NV,1,D,46,0.021739130434782608,0.038546,-29
0,house,T000469,Tonko,NY,20,Democrat,140,0.15714285714285714,0.30275521,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.22580645161290322,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,47,0.02127659574468085,0.06425435,-13.5
0,house,T000470,Tipton,CO,3,Republican,141,0.950354609929078,0.81880619,12
115,house,T000470,Tipton,CO,3,R,94,0.9574468085106383,0.87486637,12
116,house,T000470,Tipton,CO,3,R,47,0.9361702127659575,0.70668583,12
0,house,T000472,Takano,CA,41,Democrat,141,0.1347517730496454,0.18508354,-27.9
115,house,T000472,Takano,CA,41,D,94,0.18085106382978725,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,47,0.0425531914893617,0.0386062,-27.9
0,house,T000474,Torres,CA,35,Democrat,141,0.18439716312056736,0.14613792,-40.8
115,house,T000474,Torres,CA,35,D,94,0.26595744680851063,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,47,0.02127659574468085,0.03107971,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.9888888888888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.9888888888888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494623655914,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494623655914,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,47,0.9574468085106383,0.77656213,14.2
116,house,T000479,Taylor,TX,3,R,47,0.9574468085106383,0.77656213,14.2
0,house,T000480,Timmons,SC,4,Republican,47,0.9574468085106383,0.93408553,25.7
116,house,T000480,Timmons,SC,4,R,47,0.9574468085106383,0.93408553,25.7
0,house,T000481,Tlaib,MI,13,Democrat,47,0.0851063829787234,0.0249013,-60.7
116,house,T000481,Tlaib,MI,13,D,47,0.0851063829787234,0.0249013,-60.7
0,house,T000482,Trahan,MA,3,Democrat,47,0.02127659574468085,0.0438358,-22.8
116,house,T000482,Trahan,MA,3,D,47,0.02127659574468085,0.0438358,-22.8
0,house,T000483,Trone,MD,6,Democrat,47,0.0425531914893617,0.05891778,-15.1
116,house,T000483,Trone,MD,6,D,47,0.0425531914893617,0.05891778,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,47,0.0851063829787234,0.63835028,10.2
116,house,T000484,Torres Small,NM,2,D,47,0.0851063829787234,0.63835028,10.2
0,house,U000031,Upton,MI,6,Republican,142,0.8450704225352113,0.74435069,8.4
115,house,U000031,Upton,MI,6,R,95,0.9473684210526315,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,47,0.6382978723404256,0.56251169,8.4
0,house,U000040,Underwood,IL,14,Democrat,47,0.0425531914893617,0.36793219,3.9
116,house,U000040,Underwood,IL,14,D,47,0.0425531914893617,0.36793219,3.9
0,house,V000081,Velázquez,NY,7,Democrat,139,0.07913669064748201,0.10573511,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.10638297872340426,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,45,0.022222222222222223,0.02349979,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,142,0.16901408450704225,0.31591823,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.22916666666666666,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,46,0.043478260869565216,0.06755393,-12.6
0,house,V000129,Valadao,CA,21,Republican,94,0.9787234042553191,0.38805628,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.9787234042553191,0.38805628,-15.5
